filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,label
5f651112-d2a3-4911-b3a5-f37bfc092494-1430734673858-1.7-m-72-hu.wav,0.343178928,0.030390555,1147.891735,895.616982,2219.31958,0.081805013,-394.6240234,120.3570862,-24.28222847,5.588701725,12.42259121,-26.6330204,-5.686609268,0.00913386,-21.94228554,-7.578856468,-2.372191191,-13.08057308,-1.19116962,0.324338585,-8.262825966,-1.107785702,-2.558968544,-7.604063511,-1.404927611,-4.489285946,hungry
602b06a7-31f0-4370-b35a-9cc81d205958-1430739571579-1.7-m-04-hu.wav,0.442277759,0.008456877,1162.690766,967.0844343,2429.363013,0.084666989,-453.1684875,221.64151,-68.27191925,12.57712746,29.11068726,-49.8493309,6.013462067,17.04494858,-36.29209137,-3.204007387,5.809399605,-28.69227791,-7.120844841,0.836034954,-18.27024078,-5.640611172,-4.718499184,-12.2712574,0.821949422,-3.498810291,hungry
602b06a7-31f0-4370-b35a-9cc81d205958-1430739585531-1.7-m-04-hu.wav,0.297432572,0.119392015,979.9952841,767.0532234,1840.908824,0.058814211,-257.6736755,144.7698822,-24.58159637,-16.2816124,4.304822922,-28.63830376,-18.51379585,-4.092571735,-19.57863045,-11.62563801,-1.290556073,-12.76831341,-10.25279045,-3.295831919,-8.093571663,-3.493762493,0.297738105,-6.650645256,-3.491089344,2.73994422,hungry
602b06a7-31f0-4370-b35a-9cc81d205958-1430739609286-1.7-f-72-hu.wav,0.196950987,0.36327371,897.2031437,586.7685345,1416.499205,0.056429476,-242.3118439,140.8735199,-35.12640381,-34.98384476,-7.927702904,-29.61533928,-21.20103073,-9.369572639,-20.5532608,-13.57917404,-0.361990839,5.046189785,16.73954964,16.37329865,1.497167826,-5.828165531,-9.643902779,-9.496078491,-1.963991284,-5.33129549,hungry
602b06a7-31f0-4370-b35a-9cc81d205958-1430907771532-1.7-f-72-hu.wav,0.444818765,0.02570143,1608.186755,913.2942711,2645.09114,0.14186285,-367.6091919,90.86990356,-42.73875427,0.92907989,16.86039543,-32.85866165,-15.8273325,7.634811401,-12.39799309,-10.74573326,-4.211884022,-14.51063919,-7.353136539,-0.96850872,-7.359663963,-1.222749472,2.244222403,-3.982644081,-0.610773444,-0.143559083,hungry
602b06a7-31f0-4370-b35a-9cc81d205958-1430907785000-1.7-f-72-hu.wav,0.376262754,0.053787313,1285.44036,834.2782017,2215.219269,0.098680171,-343.4322205,95.43321228,-26.41298866,-11.38648129,6.121496201,-24.31050491,-18.61530876,0.11887607,-4.989158154,-5.881337643,-7.301339626,-12.76571465,-6.326118946,-5.367634296,-11.24953175,-5.43062973,-2.321942806,-5.53234148,-0.31801644,2.257153034,hungry
602b06a7-31f0-4370-b35a-9cc81d205958-1430907796431-1.7-f-72-hu.wav,0.424268186,0.04188044,1217.951168,856.2311396,2194.40624,0.088346245,-388.668396,98.22006989,-20.98889923,-12.01563358,4.940125942,-18.75091362,-14.62244415,-4.668239117,-11.59809685,-8.703638077,-8.849311829,-12.96345043,-4.096914768,-4.582126141,-12.63040257,-4.718742847,-0.040907845,-4.968721867,-0.416660249,2.514055729,hungry
60fb026c-f293-484f-9e87-8c5c2fa409eb-1436865795456-1.7-f-26-hu.wav,0.477104753,0.025953935,715.8664898,820.706013,1654.001221,0.028445638,-389.8583984,173.8101349,-25.52149773,18.24232101,47.04662323,-5.972034931,4.160500526,14.85501099,-7.064423084,2.624382019,4.485191822,-7.862521172,3.117117882,-0.421928108,-12.29471016,-1.169243932,-3.84982419,-14.02139473,-3.560722351,-4.108140469,hungry
63CA92F7-973A-4DCA-A410-7B19811A2478-1430041884-1.0-f-26-hu.wav,0.458243459,0.006002958,2134.786178,1816.782119,4257.335294,0.119518962,-459.1051941,92.76438904,-43.67565536,22.76916504,-32.63894653,5.662804604,-17.87737465,-3.933715105,-11.09573364,-16.99913025,-15.00026512,-14.10162258,-3.801493406,-13.08130264,4.469570637,-7.419294357,1.789857984,-4.233885288,-6.74973917,-0.619318068,hungry
63CA92F7-973A-4DCA-A410-7B19811A2478-1430041902-1.0-f-26-hu.wav,0.412725508,0.007485998,2229.132154,1925.315764,4628.925652,0.12757722,-498.4455566,78.98163605,-27.0529213,20.7372303,-18.30758858,3.395357132,-19.45264244,-5.023934841,-13.97293282,-18.28185463,-11.31204605,-13.83662319,-6.03659153,-11.64406586,-0.683623254,-8.795413017,-2.892291546,-3.58562541,-3.407089949,-2.9946208,hungry
643D64AD-B711-469A-AF69-55C0D5D3E30F-1430128310-1.0-m-72-hu.wav,0.407906532,0.003289966,1716.82979,1705.917697,3563.923372,0.100876966,-464.7023926,153.2655334,-62.54724503,37.54321289,-46.82409286,33.90875244,-41.01889801,-1.616739869,-8.421302795,-8.725658417,-9.653787613,-25.04534149,1.726033807,-18.25554657,1.183003545,-13.26484394,2.94626379,-12.15377903,-8.42913723,-4.514707565,hungry
64606450-A8CA-496F-A5B4-3A61F13A7537-1436857121-1.1-m-48-hu.wav,0.458725423,0.009580378,1496.450219,1649.915813,3231.049999,0.068184758,-380.67276,159.384903,-50.77157211,53.02181244,-44.70348358,23.8621788,-35.90912247,-1.414858937,-21.16171074,-14.14927483,-7.424524784,-20.1178894,0.09808322,-22.15615463,0.431678027,-19.15105438,-1.815069795,-11.46539307,-8.069828033,-4.524654865,hungry
64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu.wav,0.288386405,0.196515471,1014.806756,722.6597287,1733.160252,0.070623843,-260.6743164,139.7060089,-33.83551407,-18.09004784,0.227980345,-31.55579758,-17.74423599,-8.316298485,-17.57512474,-2.446573496,0.016167378,-5.716674328,9.410196304,9.688836098,-0.513197184,1.296842217,-6.669157505,-11.87333107,-2.724803686,-5.838186741,hungry
64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058973897-1.7-m-72-hu.wav,0.396063983,0.1296096,1318.439527,912.566488,2428.508625,0.098316966,-255.0189056,134.911911,-52.77981949,-9.897411346,6.803752899,-40.05766678,-11.17615032,2.666418076,-20.37903214,-2.084740162,4.410093307,-8.644962311,4.701713562,2.55459094,-12.14953232,-5.044709206,-7.91691637,-13.72491455,-2.122859001,-3.759360075,hungry
653bf718-94bd-40d0-af7c-8fe44e07640c-1430759214066-1.7-m-04-hu.wav,0.288475513,0.035629917,946.45376,748.0242414,1693.811942,0.062057908,-408.1633911,112.5989227,-6.997989178,-3.952522039,-2.36370945,-30.78070641,-13.98400211,-1.325796127,-18.50032043,-12.00848389,-1.539433599,-8.943850517,-3.506662846,1.395522475,-7.871137619,-6.047737122,-2.325397015,-7.909858704,-3.141457558,2.960953951,hungry
653bf718-94bd-40d0-af7c-8fe44e07640c-1430759231913-1.7-m-04-hu.wav,0.342010796,0.072772413,1261.28606,797.184444,2180.726207,0.099078349,-315.670105,141.5345154,-55.66372681,-16.77272797,17.36765862,-29.91137886,-14.55796719,7.62887764,-14.66643333,-10.90485573,-1.591258407,-10.58026028,-1.311736941,3.803779602,-6.480662346,-1.56048131,1.131551862,-5.759042263,0.257430404,1.821421027,hungry
6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370257-1.1-m-04-hu.wav,0.208242625,0.112064414,1418.698406,1488.393172,2655.357674,0.059497555,-299.4857788,96.76747894,-35.33862305,8.498727798,-16.10399055,-13.38653469,-40.8018837,-14.9488821,-17.54553604,-7.411122322,-6.048125744,-26.04969025,-7.459702969,-2.522800446,2.429241419,-5.135330677,9.076374054,10.44596481,6.017959118,3.380578279,hungry
6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu.wav,0.227906272,0.10817495,1290.547698,1377.42387,2281.663907,0.057009261,-282.8633118,105.653862,-33.10038376,0.683931768,-15.36847782,-8.133663177,-35.99603653,-25.88534164,-22.44006729,-5.232583523,-4.907882214,-27.04069138,-9.552584648,-2.16095233,0.971353769,-6.328882694,4.079065323,8.12088871,10.40558529,12.26587391,hungry
67414C5E-0EB2-48FD-8391-FCF085FDB6D9-1430050964-1.0-m-04-hu.wav,0.327222347,0.099180326,1993.539301,1766.778587,4055.158481,0.098734672,-260.1902466,72.39781189,-34.63609314,9.155833244,-16.99347305,8.495056152,-19.73356819,-4.379664421,-6.000790596,-12.80642796,-12.21178341,-11.89791965,-3.681111813,-9.242686272,7.312711716,2.461692095,4.719396114,-4.8672328,-8.296904564,-5.581111908,hungry
69374818-7b73-48ac-8200-e6a225e293fb-1430746080630-1.7-m-04-hu.wav,0.281571597,0.187712401,1276.741172,761.0810246,2123.693595,0.089907732,-235.6734619,153.259964,-80.41220093,-20.97713852,21.94680023,-31.17746162,-12.97515011,2.733653069,-20.21023369,-10.49227333,-7.739160061,-14.35151863,-0.614421546,-6.73663187,-13.80247307,1.569624066,-0.814769268,-2.600213528,11.11135292,4.66493845,hungry
69374818-7b73-48ac-8200-e6a225e293fb-1430746091424-1.7-m-04-hu.wav,0.283619046,0.075632513,1201.101452,764.4882612,1998.541133,0.085863416,-318.8321228,134.1508636,-52.3520546,-24.80273438,3.105937719,-28.84013367,-11.05351257,-0.746554613,-15.94852543,-4.798402309,-5.907858372,-14.89894772,0.035677679,-1.744207144,-10.74499607,2.093108892,1.580212831,-5.659431458,3.69112587,2.357408524,hungry
6A164F7B-2562-4EBF-B308-A163FE052F8F-1430729836-1.0-m-04-hu.wav,0.380954564,0.003440225,1653.73965,1552.658692,3077.608101,0.086236613,-471.3363647,145.1128387,-72.55539703,44.29404068,-27.05611992,10.21950054,-29.5614624,10.06814194,-17.19229698,-11.46577168,-1.992684484,-23.83607101,-5.891226768,-15.50538445,-2.850842476,-23.49958992,-12.38655758,-18.33969688,-6.088373184,-4.458096981,hungry
6bd76f21-f279-4c46-9453-58c95e7b2475-1430767927715-1.7-m-72-hu.wav,0.225066319,0.037755135,819.8950333,614.1472192,1380.007273,0.047259137,-468.7438354,146.6401062,-11.19455147,-21.43955612,-11.566782,-29.1330452,-11.59006882,-4.542473793,-20.21369934,-11.15837002,-5.358693123,-14.85452271,-8.90648365,-3.251407623,-3.177268744,5.088929176,1.314940929,-8.339242935,-0.830619454,3.129652262,hungry
6c347126-8a00-436e-a2e5-5abe3a1b1c59-1430757856884-1.7-m-04-hu.wav,0.299642265,0.027675068,686.2830488,603.8285447,1208.496831,0.04423697,-385.6454468,123.5891113,23.09121704,-3.231602192,3.436779022,-4.167830467,-7.029169083,-5.3829813,-10.44430637,-10.20274353,-6.012708664,-7.97471571,-9.539628983,-7.747589588,-7.022556782,-5.657339096,-4.292764187,-5.261102676,-5.511637688,-4.883063793,hungry
6c347126-8a00-436e-a2e5-5abe3a1b1c59-1430768477411-1.7-m-72-hu.wav,0.273781389,0.024713147,565.1002134,523.2900994,890.7014373,0.034867869,-426.2723999,98.91857147,34.86184311,8.357927322,6.283365726,1.491788507,-5.541335583,-12.97315502,-17.09125519,-13.1469841,-9.575341225,-10.98708344,-10.95500851,-9.686964989,-8.965892792,-5.289205074,-1.300136447,-1.148901105,-1.485095024,-0.858894527,hungry
6d922623-8424-4625-be4c-4964e0c9e25c-1434898452774-1.7-m-04-hu.wav,0.268871367,0.051614612,662.7215011,607.6155191,1043.211914,0.039318034,-323.923584,146.278717,18.61634827,-0.923565805,-3.688170195,-21.78844452,-11.4372921,-5.34602356,-11.45733356,-6.597819328,-10.5611124,-15.70305538,-6.288169384,-7.106627464,-11.13378429,-2.824463844,-4.264295578,-9.915722847,-4.438055992,-5.200857162,hungry
6d922623-8424-4625-be4c-4964e0c9e25c-1434898466967-1.7-f-48-hu.wav,0.267216206,0.036400814,745.3168963,662.5598292,1289.192871,0.042861328,-365.7264709,171.7836304,-4.363757133,-2.074213505,2.674257994,-27.9352417,-8.903793335,-2.704972029,-14.37191391,-0.541473746,-6.965939045,-19.90749168,-5.20626688,-7.13216877,-16.31376266,-5.130638599,-6.873735428,-11.39966202,0.312724203,-1.221844912,hungry
7060a4f6-4c0c-494b-912c-ae60158b185a-1436931908836-1.7-m-04-hu.wav,0.53593725,0.006918121,1119.526915,990.2017308,2317.267928,0.071589543,-475.8658142,186.753891,-52.73757935,21.10452461,42.23664093,-19.46552658,14.59988499,9.467469215,-26.55473328,5.555747986,2.450173378,-20.02621078,6.123289585,0.883961141,-16.84524536,2.14162302,-2.016746998,-11.50168037,1.767994523,-6.473075867,hungry
7060a4f6-4c0c-494b-912c-ae60158b185a-1436931995150-1.7-f-04-hu.wav,0.321186453,0.044189945,764.2303117,739.6432485,1443.768862,0.034702263,-385.9627075,159.3520355,-7.468616009,5.307957649,19.03093719,-12.04470634,2.965459824,4.659908295,-16.90362358,-3.947085619,-0.14505668,-13.01985645,-2.650506258,-2.217534781,-13.98302937,-5.481450081,-3.940948486,-12.82087135,-5.137873173,2.001262426,hungry
70d30513-0ec3-49e4-9976-e85785e85c2d-1431032901333-1.7-m-04-hu.wav,0.649525762,0.001363749,1303.542078,1026.301247,2635.161621,0.094088542,-666.1849365,135.64328,-39.40609741,12.50739098,25.55952072,-21.37277412,6.390678883,8.490478516,-18.19655037,1.542093873,-0.025050851,-15.9128046,1.087031126,-1.985161185,-12.48576355,1.162686825,-3.254883528,-9.968575478,1.139745235,-4.218038559,hungry
70d30513-0ec3-49e4-9976-e85785e85c2d-1431033337523-1.7-m-04-hu.wav,0.629320085,0.000727849,1453.976071,1078.408205,2853.723633,0.114197591,-642.1401978,117.852829,-35.88668442,14.40470982,19.68941498,-24.0989418,7.629036427,8.634703636,-17.61759377,3.827414513,1.223033428,-15.77567673,2.091948271,-0.923583567,-12.33111191,1.443135023,-2.741365671,-9.608359337,1.722024918,-4.092646122,hungry
70d30513-0ec3-49e4-9976-e85785e85c2d-1431033372810-1.7-m-04-hu.wav,0.529807568,0.042683899,1479.890999,988.9802965,2666.876404,0.122574924,-415.0665894,112.3686905,-41.57332611,11.19770527,14.59781933,-27.69054413,7.428385735,7.756839275,-17.17030144,4.56926918,-0.098985948,-14.32455349,4.034749508,-2.425278664,-12.05659771,2.980748892,-3.100240231,-9.315778732,1.804245591,-3.940350056,hungry
70d30513-0ec3-49e4-9976-e85785e85c2d-1431033390358-1.7-m-04-hu.wav,0.45208475,0.055234253,1497.72626,981.0522919,2746.887738,0.113777696,-413.5252991,86.14959717,-47.8026886,-1.013940811,6.935247898,-29.258564,2.357949734,7.237138271,-17.10139656,1.090098739,3.060221195,-11.79913902,2.037602186,3.06622386,-6.235192299,3.172771215,1.637697816,-5.463466644,-0.532651246,-2.678047895,hungry
70d30513-0ec3-49e4-9976-e85785e85c2d-1431033405793-1.7-m-04-hu.wav,0.331647336,0.101706244,1576.880576,874.0135125,2605.374023,0.125024414,-305.8806763,112.2776566,-73.55342102,-0.830025256,11.90932655,-47.57012558,-5.438078403,8.261855125,-27.06546402,-4.844431877,6.05193758,-9.124476433,4.505802155,2.711496115,-7.811433792,5.591021061,3.801672459,-2.97040081,3.406654358,-5.315248013,hungry
713a179f-6d17-4fec-8930-c4d2417394e6-1436237844255-1.7-f-04-hu.wav,0.386802316,0.006354783,1151.138374,933.9499514,2306.670641,0.074011398,-479.9691772,201.5578766,-71.66558838,8.634354591,28.9262352,-36.3646431,10.23224926,8.118515968,-31.44003105,3.317039967,0.811811805,-19.85090637,5.893226624,-4.05278635,-16.83326912,5.400595665,-6.251857281,-15.00960827,2.562192678,-8.46936512,hungry
719bb382-a592-46b7-82d2-8b4a625263b7-1430376267895-1.7-m-48-hu.wav,0.509319544,0.003602165,1221.363533,894.2436095,2306.271527,0.087550808,-552.9698486,91.18422699,-16.47668457,-5.080421448,12.09104252,-12.67165565,-7.807090759,7.11747551,-2.069737434,-5.228379726,-3.87393856,-10.84641933,-9.321417809,-3.993995428,-5.325582504,-4.420274258,-3.528088093,-5.187791824,-3.960862398,-5.355180264,hungry
719bb382-a592-46b7-82d2-8b4a625263b7-1430376483385-1.7-m-48-hu.wav,0.548088908,0.004673462,1253.837966,869.735029,2278.306513,0.09365365,-551.3381958,84.19926453,-21.79548073,-13.55631924,7.967481136,-9.851573944,-8.392781258,2.52274394,-3.213198185,-5.680099964,-4.902976513,-6.621907234,-4.313968658,-4.465932369,-4.947085381,-1.266593814,-4.044940948,-7.121301174,-2.42645669,-3.324209452,hungry
719bb382-a592-46b7-82d2-8b4a625263b7-1430376501744-1.7-m-48-hu.wav,0.421551883,0.027447956,1345.945176,747.95855,2213.454843,0.114669341,-424.7457581,131.0708618,-71.68247223,-34.40650558,10.50091934,-29.32348633,-13.21565628,16.90875816,-2.538345098,-9.472271919,-1.976402283,-5.670897484,-4.03615427,-4.360750198,-6.301757813,0.009299607,-3.577038288,-8.345412254,0.510556936,0.185453996,hungry
719bb382-a592-46b7-82d2-8b4a625263b7-1430376562788-1.7-m-48-hu.wav,0.414774567,0.01184937,1010.384291,769.0323294,1851.855469,0.069878472,-512.5738525,130.411377,-18.81783676,-16.12546158,4.318012238,-16.17461777,-9.49691391,-2.935848475,-10.36519814,-0.272654533,0.061414931,-11.64347744,-5.442496777,-2.383868694,-8.766329765,-5.132579803,-4.991352558,-8.620100975,-3.227345943,-4.233554363,hungry
721ED70F-92F4-4352-BC76-C84A49D88F71-1430150310-1.0-m-04-hu.wav,0.229156092,0.012345069,1692.422025,1577.254111,3290.266307,0.100695882,-374.0663147,124.4131317,-50.71157074,25.39856339,-33.13904953,2.658250332,-14.99373817,-6.166613102,-25.83961105,-18.87356567,-4.383908749,-12.06840134,-4.6766119,-25.71399498,-12.66770172,-18.54061508,-7.460822105,-4.746925831,-7.248418808,-4.554944515,hungry
721ED70F-92F4-4352-BC76-C84A49D88F71-1430150320-1.0-m-04-hu.wav,0.447200686,0.009344512,2016.608617,1704.433446,3858.364969,0.134890121,-359.4556885,120.4856262,-63.47290802,38.87116623,-36.05356216,10.91777706,-22.30890083,-6.018146515,-23.28317642,-14.11814117,-5.271479607,-18.12062836,-5.182250023,-25.23517418,-3.363442421,-13.51392746,-4.963982582,-7.463407993,-8.959292412,-4.800187111,hungry
721ED70F-92F4-4352-BC76-C84A49D88F71-1430150332-1.0-m-04-hu.wav,0.466066152,0.010015017,1397.024093,1448.870413,2499.527159,0.076757166,-389.9512024,136.4063873,-37.4523735,8.088469505,-6.819884777,-4.318610668,-33.34182358,-8.391312599,-16.71734047,-17.12414932,-6.521599293,-15.08452415,-8.090189934,-20.78286362,-9.839138985,-13.05680752,-10.16722393,-9.462043762,-7.821778774,-2.909724951,hungry
72a81586-10cd-4370-b3ec-f97f8c106010-1431957748373-1.7-f-72-hu.wav,0.328386784,0.015022089,970.3814741,831.4092588,1842.747983,0.061472208,-427.7864685,174.0114288,-38.22995377,1.262800217,29.40933037,-16.94172096,5.553462982,15.16993904,-15.62733459,-1.983273983,2.362877131,-19.9971447,-7.534400463,0.8015365,-12.93592739,-6.816835403,-4.169592381,-12.31020451,-4.421923637,-3.859070539,hungry
72f82079-d990-47a7-ba8f-8e748bd0fe05-1437107015181-1.7-m-04-hu.wav,0.581585467,0.005319428,1313.527577,876.7700798,2330.661103,0.103201612,-496.9886475,273.9035339,-128.4763031,-2.794692755,47.43928909,-48.19494247,5.755434513,6.017104626,-45.80270767,1.966828108,-0.233148128,-29.06593513,10.69693184,3.249547005,-19.59301949,5.942489624,-3.575952291,-13.27570152,6.823158264,-8.217460632,hungry
743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860011-1.1-f-26-hu.wav,0.257541835,0.19717443,2942.164195,1875.147492,5164.974066,0.179655163,-144.2507324,59.25845337,-75.47356415,46.27336502,-38.06039429,28.06008148,-28.08331108,11.59600258,-19.83712387,-4.343916416,-4.537893772,-14.74125576,11.03251743,-14.48276329,12.63925362,-6.780210972,15.05979061,6.642214775,5.084757805,-0.915407121,hungry
743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860028-1.1-f-26-hu.wav,0.304371923,0.1257236,2687.978016,1842.874436,4794.346285,0.16868662,-222.3046875,65.59877777,-51.77780914,43.74957657,-39.74258804,10.80811882,-24.17600441,-2.123382092,-10.44273663,3.027591228,-3.11381197,-14.40250587,-2.436856508,-20.43152809,7.269686699,-8.429864883,3.812110662,1.373423696,5.22492218,7.419904232,hungry
743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860053-1.1-f-26-hu.wav,0.246380866,0.208777338,2701.29585,1854.60815,4821.797554,0.177862104,-168.6048737,68.56460571,-68.20682526,56.84728241,-52.31750107,15.96267414,-31.68200874,4.309486866,-13.64504719,3.651627541,-1.273578763,-22.06667519,0.584710002,-19.29668999,13.21643543,0.019111684,16.45803261,6.798212051,4.381637096,-1.120515943,hungry
743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860161-1.1-f-26-hu.wav,0.316929102,0.078431085,3233.16694,1922.151918,5452.998483,0.260603141,-201.3094025,70.80669403,-80.02235413,49.29032898,-60.52771759,38.40299606,-29.01073837,19.13835716,-13.82938957,-8.32175827,9.28475666,-22.09344864,11.8049345,-14.4855938,6.581752777,-7.985977173,0.374600947,1.887936473,-0.643866837,-3.151609421,hungry
7616E8F4-B1A7-45A6-9A0C-C9BB2DE64FC3-1436868751-1.1-m-72-hu.wav,0.32868436,0.110186547,2691.872249,1744.992919,4632.526403,0.178343918,-163.8678131,77.99491882,-72.68002319,36.20727539,-46.73045349,24.14945984,-25.22684288,7.998149395,-1.102547407,-1.011616588,-6.015950203,-13.86341381,5.829997063,-13.73277092,2.8699646,-13.28016853,4.884588718,-3.240354776,-0.700605869,-3.977434874,hungry
771fa0cc-4535-471b-9cec-d26deff8d567-1429803644891-1.7-m-04-hu.wav,0.258803606,0.12359225,1361.800791,810.8677154,2308.92334,0.106812354,-282.6357422,152.0441437,-77.89673615,-16.76617622,18.65521622,-40.12251663,-16.27447701,4.422417641,-13.02819538,8.363650322,3.003921747,-27.10517883,-4.995977402,10.9251833,-10.52179337,-15.10049915,-7.998383045,-2.779017687,5.293368816,5.326106071,hungry
77bf6fab-e8d4-4f29-8ccb-ab659ce51016-1430027486683-1.7-m-04-hu.wav,0.583809495,0.11272826,492.0830672,630.554383,864.3168472,0.022554021,-269.0565491,238.4573364,-2.704325914,23.53954887,34.7351532,-18.8974514,7.750681877,12.17754459,-17.05428314,8.174107552,11.21359348,-12.99683189,3.652526617,4.678490639,-14.74683475,-2.175947905,2.076006889,-8.269812584,1.104086995,1.567112684,hungry
78584F2C-8AB0-4C87-8D3B-0D31832F18D6-1436845928-1.1-m-04-hu.wav,0.592524588,0.005369277,1911.010917,1867.624544,4207.388245,0.104173673,-394.9568176,144.0254974,-61.57300186,71.94934845,-45.71010208,33.95000839,-27.96459389,3.758171082,-21.79911041,-14.3848629,-5.355090618,-19.60576057,2.42978096,-19.88705826,5.350887299,-18.78388023,1.176429152,-7.773857117,-5.489967346,-4.878685474,hungry
786f1663-1025-4198-a037-ab0cd58a0e31-1430745438139-1.7-m-04-hu.wav,0.435826659,0.004675759,1177.251268,933.3103901,2268.944251,0.084978901,-542.9309692,192.265152,-57.46190262,13.61229801,38.78473282,-33.16350555,-0.704640269,17.06887627,-17.52029037,-5.877099514,-4.857991219,-16.18808556,1.741208076,-4.684504032,-12.20977497,6.408745289,-3.394291639,-12.27488804,4.142464638,-3.511541605,hungry
789d2553-cbf2-4911-91e4-fb228d231238-1430818492438-1.7-m-26-hu.wav,0.598093688,0.008538255,608.3535315,732.2575571,1124.753478,0.031028827,-482.1014404,155.5579071,20.3762455,23.04260826,28.26520729,-1.43636179,6.759830475,8.845761299,-9.153633118,-1.211157441,3.334419966,-6.600064278,-0.37691012,0.930784881,-7.559072018,-1.163992167,2.101179123,-3.59644413,0.019109268,0.001680394,hungry
789d2553-cbf2-4911-91e4-fb228d231238-1430818517787-1.7-m-26-hu.wav,0.285874993,0.038715977,1383.677681,889.1746338,2439.57639,0.111283736,-358.7673035,194.5388184,-82.73912811,5.095004559,41.28197098,-28.79367828,5.903073788,2.580882311,-35.57699203,11.38121319,10.25979137,-34.05971527,-1.952286243,11.69845772,-18.79115486,-7.724504471,0.350895703,-9.890140533,5.340531826,10.48576546,hungry
7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436874521-1.1-m-72-hu.wav,0.597314835,0.000655282,2201.876584,1959.53091,4665.539227,0.140240196,-589.8357544,114.701355,-45.61764145,40.26438141,-41.87545395,24.50372887,-19.72092056,3.265147686,-13.0776186,-12.33934498,-0.218218014,-13.21091843,2.620934725,-17.52962303,-1.323968053,-13.48062515,-0.690158844,-4.729097843,-4.407873154,-2.193177462,hungry
7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436874531-1.1-m-72-hu.wav,0.594364941,0.001154402,1962.486772,1843.941421,4138.902677,0.12122633,-574.5014648,122.6111374,-45.11848831,37.73415756,-39.12854385,26.90563583,-15.60554314,4.89061594,-12.26610184,-11.85805035,0.517778814,-15.90581322,-3.031277895,-19.66382408,-1.464822888,-13.03211308,-1.177109122,-5.750444412,-6.611623764,-4.417750359,hungry
7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891933-1.1-m-72-hu.wav,0.450823218,0.029926097,2456.635011,1746.401992,4538.336465,0.175074697,-290.2974548,92.01844788,-87.22570038,41.50071716,-45.16501236,20.93302536,-29.87735176,6.079140186,-10.44334221,-11.92796898,-1.219951987,-11.10966873,4.454647064,-15.00271988,2.184319258,-8.8210783,9.88428688,-1.799669266,1.155021191,-1.506050587,hungry
7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846797-1.1-f-26-hu.wav,0.37529406,0.105152473,2344.798402,1869.638072,4594.023324,0.125391272,-239.8518677,81.7906189,-52.03752899,21.46037865,-39.02542877,11.84971619,-17.84576225,0.411723554,-17.79046822,-9.666021347,-9.589452744,-15.86663818,6.346839428,-9.171118736,9.003482819,-6.584190369,-0.386857092,-7.167314053,-6.926905632,1.803982735,hungry
7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846824-1.1-f-26-hu.wav,0.398394465,0.032388896,2012.251497,1725.687287,3901.074865,0.108446942,-313.8986816,93.7294693,-45.65815735,7.262988091,-31.05142212,-2.249181986,-19.54295158,-3.463657379,-11.86704063,-13.37243462,-8.691876411,-14.36663437,-3.277379513,-9.247364044,1.573774695,-9.507229805,-2.698114157,-6.584614754,-7.287345409,0.085932702,hungry
7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846870-1.1-f-26-hu.wav,0.301920056,0.120443739,2343.190052,1727.751847,4268.458406,0.128907867,-222.9634399,78.99962616,-58.49744034,13.5064621,-34.20212936,12.84938145,-20.62015343,1.842150569,-9.337370872,-8.194116592,-7.877030849,-11.22595596,9.100532532,-7.451202393,5.601473808,-11.23252296,-3.491856813,-2.722339392,-1.094433427,-2.055634499,hungry
7ACD2E92-AACC-487E-A09A-D8582C14ACFB-1430800991-1.0-m-04-hu.wav,0.511452854,0.010822871,1584.335627,1515.166154,3218.893008,0.093053148,-338.6544495,158.649292,-72.97038269,38.56101227,-51.09381866,14.68526554,-26.01366615,-5.257625103,-15.51947021,-15.35404873,-13.60621452,-19.43902969,-4.485201359,-23.00440025,0.3972978,-17.73871231,-4.513882637,-9.781636238,-8.330626488,-6.819623947,hungry
